Dim1,Dim2,Word
0.29271078,-10.64251,involvement
-20.100885,-1.0519869,Ambassador
19.847157,14.851716,representing
34.63557,5.571171,ambitious
29.598732,24.338495,somewhere
3.3514636,8.727416,hurting
32.46715,25.964157,White
23.34175,6.8050947,Cotton
-30.3358,17.326145,horizon
-28.838474,-13.682582,Tree
23.466965,-12.021144,tests
-16.836449,-3.0917368,launching
24.639713,27.39089,removed
25.764141,-6.383381,packing
-36.645447,-8.760752,cousins
5.534677,26.75027,gates
29.644482,24.086872,throats
-5.1100917,21.31213,burden
43.39514,-54.54032,detrimental
16.733952,-11.922457,worms
-5.555633,26.719984,suddenly
-5.202673,-23.617102,System
-14.311704,-15.850067,gather
9.039482,-15.974006,instant
4.782531,13.078822,online
0.28768203,7.681141,Burke
-29.812284,-12.580214,performing
-9.866753,20.333017,branches
-24.060097,3.7423322,crime
24.53149,35.059303,fines
8.033579,4.2856097,fits
43.204517,-34.2586,penalty
12.183645,28.749386,error
45.477097,22.189108,poverty
47.45323,-10.161986,Women
32.30932,21.176207,everywhere
1.649937,12.897529,Spokeswoman
-37.175636,-12.3726425,backs
-26.34557,-3.8794036,nice
30.62214,-4.5519876,Gas
6.574043,12.177758,halve
17.982508,20.222977,usage
31.12082,12.403583,dependence
-14.328376,13.844381,cars
-5.3279977,2.4209569,excise
16.058327,19.53364,"],"""
6.168896,3.6089795,Britain
-16.914867,19.925009,signals
51.08894,-33.21402,dependent
24.550837,24.081535,adviser
19.144142,19.109638,Kelly
44.497795,22.751678,Monica
14.5351715,20.602848,ripped
-37.793846,-3.831528,Lockhart
43.084167,24.238688,mangroves
36.072285,-6.679701,fences
21.380253,26.773506,Burns
-26.968006,9.759401,manages
-19.554585,12.432057,bug
-31.523457,-6.1922536,prompts
8.103064,6.898574,Holland
28.126965,-1.6419797,Belgium
4.210995,-0.4525604,posed
-41.54591,-6.9291067,considering
27.974554,20.757227,34
-10.286572,21.918674,Pear
44.790688,24.006575,Ashton
-15.206911,4.4744487,consideration
24.334904,6.550745,processes
5.2953153,8.714721,Cooper
-43.165524,2.9063394,herbicide
-7.8074074,-11.060416,broadacre
-35.494373,-10.253836,Pesticides
13.119154,14.18255,Veterinary
-4.311503,-5.044059,Medicines
1.9255744,13.250699,forms
-27.880589,2.6884737,drift
5.5047154,26.129765,Let
5.1106873,-11.030502,minute
-0.081268445,3.979363,sick
-27.207436,10.5922985,Barley
-18.891478,20.180498,slightly
7.2241793,-5.4507685,Lack
28.751518,6.808849,scarcity
-17.40302,6.6577687,Delegates
23.42203,15.710335,engineering
22.94576,9.379887,populated
27.414602,20.957563,aged
18.743946,-15.315695,men
12.158741,9.794737,interception
6.116717,16.030458,groundwater
25.452864,19.115665,Pyramid
27.985157,-1.6266998,evaporation
19.9118,12.253278,commercially
-40.483044,-1.132849,Goulburn
24.485771,35.271267,Mather
46.531162,-28.791712,approximately
22.954016,15.361391,thoroughbred
13.610391,8.133771,African
15.856041,-12.101215,trainer
8.696291,15.227295,beating
13.665132,25.468885,68
-1.2878969,-9.410065,240
11.272247,16.029713,Park
40.58763,2.654794,Stud
-2.9837062,15.963264,Hunter
9.914414,18.016397,luck
-5.1748405,5.5601077,stallion
18.65187,14.425663,intervene
-25.110931,4.2502913,fined
5.7422295,0.28796506,respectively
33.921402,8.5844555,Matthews
38.04293,-0.1879522,reality
-15.0006485,3.8523896,Karlene
-30.615784,-0.2920162,Maywald
44.469727,3.0394447,borders
24.753908,24.11545,Cooma
6.9238486,-7.174851,opposed
29.240503,16.990637,earn
41.765392,-0.50618124,Mayor
19.380203,20.320063,Wallace
1.7238425,39.201206,scrapped
38.551594,-10.39902,Budget
-23.520535,10.7804,Investment
-10.519117,24.357777,encouraged
12.010083,-0.6711309,softwood
36.781967,4.001576,mounting
47.00828,-34.518642,receival
47.998886,-32.018246,Some
18.887362,3.8980644,Rod
39.137974,-1.0762031,Bishop
39.69776,7.29131,cart
14.312837,5.656167,storage
-4.152523,-0.085550286,personally
11.87056,33.784077,couldn
44.223503,-19.59489,designer
31.65121,-2.8847644,fashion
17.45864,16.541245,awards
28.396828,20.443848,Argentina
17.005548,15.085713,daughters
23.1773,10.685035,autumn
31.231968,15.7664585,prediction
12.969508,17.256239,July
5.510589,5.643153,Tropical
-22.949766,-6.4048047,steadily
14.168952,-3.2869806,stocking
10.944148,-8.32556,Diamond
40.839687,23.359539,diamond
14.420743,25.016237,exclusively
26.75292,23.571682,person
-17.518272,14.001253,feature
-39.66661,-6.9837694,curious
33.91573,15.801893,Douglas
31.235493,3.0560246,moratorium
17.54125,8.442681,Korean
-4.06738,-19.690971,Ryan
12.6668005,-7.6377153,faith
-31.71828,-7.794346,presents
35.844593,12.8338995,advantages
0.42832366,16.147495,climatic
6.93564,-31.544199,Landcare
7.8083124,-1.1757265,20th
19.687008,38.68507,anniversary
3.1456854,-12.110283,declined
28.424294,-36.01351,Survey
-34.675236,5.362626,Curtis
25.743587,12.568388,picks
16.42087,-20.491394,Robert
21.196657,-16.32073,16th
2.1110213,-10.172622,Medal
32.28945,-10.125329,ceremony
-28.694805,-1.0243282,44
43.942856,-8.434886,dedicated
17.736454,23.787886,soils
34.377235,-0.46113387,profitability
15.977688,10.796957,stewardship
15.559382,21.902962,outcomes
24.381393,17.235155,Muster
-1.5150943,30.545723,arrive
8.754854,27.623682,muster
14.363006,-4.5124235,literally
11.445532,19.24914,Kalgoorlie
-31.33229,1.5067306,Boulder
22.72933,0.27984813,railway
25.144104,-17.775246,ports
38.002003,7.72198,Currently
11.827187,3.6624866,bills
-18.885307,6.624724,costly
20.319777,17.879082,Reports
-39.298367,-7.5413704,mooted
-7.7197337,-3.4229856,Current
22.596794,19.507761,package
27.798832,4.3080773,suppression
-0.24752085,4.404482,looms
-31.873444,15.012235,Earlier
-13.056214,-3.5731769,publication
6.471037,19.519138,engaged
-15.815066,12.866265,purposes
-0.6806682,16.523947,maintained
7.3504,-12.020873,acknowledged
13.783567,19.17048,publicity
45.82686,22.668608,CEO
45.763157,-4.669729,Polson
15.886171,-22.901194,Executive
28.740679,-76.871025,Morgan
38.044617,-14.408413,Director
31.19373,23.396479,accepting
-5.1965017,-8.227252,ethically
-24.879457,-10.899628,Do
11.186848,-6.7480073,acted
23.884718,-16.908285,'.
27.526745,-31.77219,Fifty
5.184909,21.629099,shelter
19.663485,8.892791,Others
-11.238288,12.760684,Francis
-24.574846,-2.0352635,Basin
-9.757271,-30.959772,disrupted
18.779823,-1.862189,ideal
8.0077715,11.444332,grounds
21.388512,20.538725,disruption
25.534454,12.4602375,tens
-27.765875,1.3888026,unusual
11.414409,-2.9040687,lashed
-35.40936,-10.352001,tyre
0.5293757,5.596223,basin
38.263752,-0.0028413592,memory
-0.48279762,-3.0984604,drier
23.18286,-2.9075625,Glen
-7.037554,-1.9045873,Wednesday
-34.093895,-5.22352,o
-9.258364,24.105736,clock
20.399637,5.0801826,inches
9.059457,-12.8102045,tickle
-2.7285984,3.304936,toes
17.996357,5.486543,crocs
-26.106047,-28.212566,perfect
-11.863573,-14.888938,circular
-33.503967,-3.4648721,eye
31.236305,-15.920129,Egg
19.757982,-1.0710093,unhappy
35.07993,2.3141422,rejection
31.784725,11.715396,furious
-2.6553335,-6.024209,Jeff
7.6158967,19.47352,Unfortunately
12.782677,11.587673,bacteria
6.4208336,0.014234875,Bellinger
-16.287615,13.888214,E
18.35322,10.337831,coli
13.3751135,3.274122,Rock
4.130188,1.3059767,pristine
-2.1139026,5.9973903,inspections
40.090702,-14.538987,Menzies
44.161194,-27.753399,attended
-24.907076,-7.807169,tried
9.044892,11.071129,Irrigators
34.02156,-1.7207856,accessing
-12.643685,-11.979756,reserves
6.488786,21.090635,vast
39.92455,-35.524662,Dalby
-0.4243194,4.805007,challenges
19.658728,20.33435,exciting
-11.021626,4.027841,bomb
39.722263,9.625512,dug
-7.7336903,-7.2789383,War
-7.310417,16.820724,II
30.906054,4.456423,flown
31.116617,15.7001,Campbell
21.310413,9.828191,harmless
22.920677,-4.8201194,Danny
44.060307,-8.203048,bombs
-0.5384634,8.426805,ranges
6.930265,-7.88888,fired
13.696626,5.123661,election
1.6699687,4.823359,Cabinet
-36.12774,-9.321743,backbenchers
41.547314,-0.7773322,resolving
11.230859,-10.554655,disputes
2.6753829,17.39351,supermarket
-38.360596,-0.77093947,chains
46.96757,0.72117704,faces
-16.406118,13.425336,wholesale
-39.087,-0.38396648,workable
49.56025,-31.8285,criteria
3.8482409,18.665943,meant
44.382236,2.1892598,blocks
-13.342798,6.348025,Emerald
16.721563,19.640244,decimated
18.924849,-4.3469076,Farms
24.054811,7.9371576,missed
-40.57457,-7.5280466,cool
-10.706766,13.991126,stored
-12.445686,20.957956,tourists
-10.956699,21.781242,reserved
-36.4831,-7.985202,argued
31.203571,23.310223,drafted
11.143618,11.944624,fellow
41.80789,-22.636919,influence
3.0501668,-13.36286,S
19.507547,22.71886,version
17.120447,12.62868,Public
7.4516435,17.776693,transportation
-12.803093,24.376377,downgraded
3.779074,15.5683565,breathing
-33.615757,-0.7104792,rated
-14.390848,4.527138,Arafura
-13.974687,6.7328753,escape
8.464718,12.120552,saved
38.189995,5.612759,diamonds
50.06699,-33.388084,Argyle
10.107289,1.0141228,rises
12.901169,-5.069559,totalling
10.547017,-0.032161348,success
31.621986,11.66989,deposit
34.871487,4.3499775,Rio
27.904451,20.830479,Tinto
7.9211707,3.108338,Mines
3.6447392,0.4998348,resulting
5.074045,2.8492062,associations
-22.531992,-6.0968266,lines
31.443073,13.611175,killing
-19.644688,-1.8384076,seabirds
-3.99403,-16.455479,trailing
13.755058,2.031201,baited
44.36649,-34.275642,hooks
15.232414,-11.673198,Antarctic
18.174004,-29.911116,sinking
1.6599394,19.625248,differently
9.354829,-31.90283,zero
-0.60267717,7.813052,follow
4.9582787,5.1996293,plus
38.508976,4.6723156,dawn
5.2497454,2.444846,soldiers
22.936262,19.227278,Sparrow
18.446564,16.535557,Force
18.609571,8.477364,mountain
-30.004284,0.6490427,invaded
11.514048,2.8350685,relationship
-5.9364915,3.4850152,addressing
-2.9733782,18.329855,partner
-1.4856706,14.097456,air
32.86847,5.4370284,outback
38.685,-2.5299487,students
40.729725,-26.278494,women
32.535122,10.820309,education
-28.60971,-10.866937,distances
42.820988,-0.16359957,Foundation
49.71288,-17.758572,convincing
21.197174,11.552121,hurdle
45.720844,-12.429153,injecting
10.042253,4.2317595,inhibit
4.960605,-18.609556,biological
-6.507028,13.377107,R
-23.956926,-7.2218122,&
11.037245,12.488098,pace
-3.4319713,7.086189,duplicate
-0.54984456,-0.8909182,fronts
3.8046296,15.272107,opposes
-10.264884,7.675295,options
33.335533,3.015532,Practices
16.682962,20.975285,Act
6.083287,16.156755,individuals
-37.077652,2.438643,fit
-12.578055,16.086983,Changing
32.716522,15.43943,Increased
4.993201,22.406235,Clark
15.320269,17.463413,sized
7.551129,-4.057454,debt
-1.1337912,-9.278665,servicing
30.809986,-15.160791,studies
12.420307,11.049791,Crop
42.466328,-12.463541,lupins
7.825666,11.080755,cap
6.686935,5.324058,passage
8.6685705,-0.6973844,Patrick
12.562775,-1.3069265,card
5.2166095,-39.545815,privacy
3.2083538,21.111443,smart
9.8808365,11.410588,adults
39.4442,-14.511771,fraud
34.499004,5.4249854,shortfalls
-25.150427,8.45019,Tracey
10.794645,8.214928,grave
46.368153,-29.25103,vineyard
25.751818,6.210753,wary
12.827692,17.178667,investing
-0.3490065,15.730249,contracted
49.117603,-28.70266,Hall
46.868176,2.1636915,Vietnam
-24.791677,-2.3717248,Hopkins
18.479527,-30.209686,select
-37.29114,-6.4913507,establish
-21.407589,-9.091871,dingoes
32.299564,-19.229164,fitted
-0.2506761,11.239563,Allen
12.004745,1.2778728,targeted
-0.36974743,-3.1575618,forests
-28.679558,1.3632025,Roma
-26.604815,-9.883409,sources
21.954315,27.739292,Humans
21.373749,-0.5518966,adopt
33.456074,4.9541945,obesity
-4.5840693,-22.740345,choose
-1.2335235,-45.035267,protein
20.294428,7.4521623,obese
8.011003,25.365582,Simpson
7.1216903,-1.0288635,diets
-32.21448,-1.8438901,contents
18.03635,14.595741,trick
17.235687,18.824205,ratio
33.898636,-4.586749,diet
18.453785,-30.151388,proteins
32.271877,-3.4324825,Upper
-4.9210706,-1.9911261,removal
45.28231,-24.122484,Single
-30.873644,0.9886781,Vision
36.145752,12.017839,becomes
-30.36989,-1.1126269,gathered
24.377457,-7.499283,listen
16.96222,-22.746864,GM
6.7474775,-0.8819627,confusion
-26.95903,-7.2500467,bans
-31.867931,-19.938122,genetically
2.7235415,-6.4833035,Technology
25.664768,12.115912,oversee
14.390845,10.603871,Susan
14.243811,-2.9973648,confusing
37.210625,2.4696245,strongly
13.24556,6.554208,regulator
10.046029,18.330215,convince
17.376879,2.615952,nominated
25.560719,13.698556,Nigel
36.39246,-0.42585275,lands
15.6707325,9.259899,Tennant
6.630506,-11.1822195,Barkly
-28.854408,-1.1821432,sisters
16.715014,9.375333,aquifers
14.421338,-12.493972,homework
7.826959,-1.5126666,Griffith
27.862019,21.92082,minimum
23.590637,-3.0982864,releases
-5.0375247,-3.6086273,Murrumbidgee
23.918856,29.175882,covered
8.903682,-6.1184583,commissioner
9.839046,26.198149,heritage
-22.234642,-18.54783,icon
19.285963,-18.04352,drawing
17.491274,-0.9495046,erupted
-39.103226,-19.746235,environmentalists
14.583983,24.897501,Environment
36.882717,-13.884978,comment
8.82266,0.34945637,pollination
-36.884487,-12.3127365,Wide
24.241041,1.3418319,artificial
14.309563,-11.728793,opposing
-26.085438,-25.641674,Crossing
-3.492772,-17.177345,London
-8.685338,-16.405476,junior
15.892515,-14.668098,explorer
9.89475,-7.596016,63
-27.384628,-17.396393,Fund
12.315319,0.9972479,contains
20.426731,7.338406,rock
11.781253,6.7274885,wallabies
-32.74686,-9.985885,Plains
17.426718,-5.6850467,Virginia
35.190834,-11.726462,sterile
23.653223,-14.088969,flies
20.26516,10.357964,greenhouses
-1.884441,4.893443,perspective
-41.368683,-6.940923,sounded
-3.156314,-1.8299534,alarm
25.137934,3.507002,noted
-14.871128,-5.235841,Hawaii
-30.041388,-14.51259,prevention
-21.357931,-15.498564,hosts
-12.500553,-29.235588,predicted
-7.3607173,-3.8268359,easily
-18.625816,-26.966381,colonise
49.08048,-28.820889,Advisory
-19.185823,11.557128,1950s
-9.663346,-22.830227,eradicated
-14.051699,-11.489755,virulent
-6.3165536,-9.284187,quarantined
36.71681,-12.076024,technologies
46.50695,21.115038,vice
50.608147,-32.003456,Statistics
-22.878304,-11.0216055,experienced
22.809319,0.7488604,cooked
-4.5805244,7.3628254,76
20.671804,2.9506998,aggressive
31.548311,-30.534637,attempted
4.133144,10.965363,disrupt
-5.8548617,-5.4196043,discussing
29.598412,-3.1336672,unprecedented
39.628757,-13.925842,risen
13.901395,12.76991,Hughes
35.285458,-9.146533,ignore
-12.442578,-16.314905,opposition
29.102661,-5.2930937,minority
-33.353836,-11.350296,gigalitres
1.2023159,1.9712453,Westpac
46.983437,0.74485177,Justin
32.62639,-1.1127704,fuelled
25.006119,6.5306625,globally
-18.903074,13.756822,eased
-31.447235,-6.3947845,significance
-3.3811622,-7.312877,factor
4.263851,16.103975,micron
39.45267,-6.862913,toxic
22.347698,1.9403636,built
-22.907755,-6.0682015,listed
-0.7959922,-5.9591455,chosen
19.030107,7.7660904,threatened
42.25149,-18.389578,battles
33.716774,1.8540298,Hansen
-6.4495797,3.400127,roaring
25.892511,3.1410708,beforehand
29.431013,-10.631325,19
8.988966,-36.786537,incredible
-38.21745,-3.4229364,worry
-36.49249,-12.957761,chest
20.630991,-24.493326,salvage
-20.527222,-13.802518,Councils
-31.068491,-34.75913,councils
28.578058,-3.4840865,newspapers
18.265816,20.10837,Hogan
30.091856,10.079544,partners
-33.066334,-10.909756,controlling
-0.39048707,15.67617,insect
-3.4669647,-6.792713,mates
-10.561567,-15.513293,female
13.139203,-9.847615,males
7.3929257,24.840487,Wild
-3.4521816,-9.988941,mating
-13.428497,3.7413807,sperm
-22.19978,-2.553512,transfer
19.75136,13.760524,Studies
-38.33101,-9.7806015,announcing
-37.549667,-5.384089,contentious
-1.4843997,-22.151447,Sciences
-7.3526897,-1.4997809,organic
-4.439336,1.7886457,Previously
-14.695031,11.16553,invented
-35.514957,-5.8743787,mini
11.711845,11.828891,Fred
-0.35063708,-39.67847,channels
-8.391206,-7.381135,streams
20.749044,-2.8043027,washing
46.548885,-7.386869,machine
-10.838544,-8.92815,dreams
10.872809,-3.1666,shooters
42.838593,-1.5094864,registered
-27.873655,-4.411747,October
-6.5278907,-19.886879,Jeffrey
-36.126423,-5.8791504,Newton
13.902666,19.243444,chasing
8.991598,8.839456,quick
-19.153408,-8.261602,depend
8.095616,-7.5811634,caller
22.724676,20.1115,51
7.97893,3.0784419,scattered
36.250423,-1.9855679,thunderstorms
-11.864461,-4.745901,delegation
-24.7506,-5.7711196,pesticide
30.9074,-12.408485,revealed
-27.244802,-10.151065,unacceptable
32.78231,14.725854,Indian
43.265736,-4.880899,consignment
-15.80049,-3.0192568,McBride
-21.216928,-1.0811539,hopefully
12.687715,-6.1740794,Trucking
2.313886,6.544642,pass
3.7166522,3.2766728,absorb
32.176353,23.022564,St
8.708366,18.119936,Clair
-4.673355,-11.329193,Landholders
42.0289,-10.074765,Gympie
-21.045855,-19.866814,scrap
25.935774,-21.694315,corner
43.30852,22.369629,Mary
-31.33856,-3.5501175,Cochrane
-28.102928,-0.1211051,salvaged
18.450285,9.879857,56
9.622126,10.041588,store
14.840931,-59.242737,toll
-39.123108,0.057396427,lasting
5.304394,8.263975,visitors
-4.981659,-3.262913,Brett
-6.3504877,8.509858,Indigenous
18.081503,14.484474,neighbouring
-26.304873,-3.372949,privately
19.554537,8.76589,Native
5.79593,10.579513,extends
34.012215,-32.92668,famous
24.076155,8.215602,Beach
-11.251179,-4.729046,beach
45.23572,-36.938805,possession
12.380504,10.718377,remembered
10.598941,-5.2882442,1946
-20.530354,-7.3246136,Language
-28.539015,-2.0292654,equal
-1.7517228,-9.540513,respect
27.95325,3.6262128,teenager
-2.2414258,7.9227405,cattlemen
42.389023,22.201252,buried
2.6445436,-59.334976,marks
-4.7077165,-2.0071447,mustering
12.731838,-10.542827,watched
16.914164,2.5054154,hive
41.590725,-37.538372,activity
-23.716356,4.0251513,somewhat
8.904998,22.310751,athletic
-12.597087,20.3102,Queenslander
-9.727091,15.614251,richest
13.361115,-31.16043,Rockhampton
16.442518,-2.9015863,riders
-19.839146,0.47060275,cup
10.328871,11.772328,migrant
-38.587532,-10.392484,claimed
-12.204597,-2.5070608,nations
1.5377902,-29.289204,expectation
29.616373,6.2482634,inflation
17.419262,5.50285,recruit
34.089756,13.634488,Geology
40.895493,8.482299,targeting
20.853315,0.9506759,Voiceless
43.53431,21.004398,culling
8.906627,-6.0229063,Education
17.986744,0.50016314,Morris
8.962575,-11.382909,harness
-20.107512,8.883284,empathy
26.380463,4.7053385,strategies
19.903002,4.2248034,combat
2.002593,2.3285832,ease
20.699566,2.9269125,Mental
-20.661402,-1.9218131,partnership
30.918259,-70.418495,stakeholders
29.492552,-1.5541587,charity
-24.711794,-2.9024448,male
41.027214,-0.7176123,suicide
8.868475,-4.6036663,monitor
10.21146,13.666004,Machinery
36.75948,0.62318933,tractors
22.932274,19.007706,Tractor
-4.940303,-4.307725,struggled
24.786327,1.299899,Canola
35.656765,-35.478733,spin
32.545433,4.053162,Incitec
30.025,9.817617,Pivot
1.5395046,-0.51501274,27
-1.4566995,2.671904,iconic
-2.8208983,3.7097216,imaginary
-9.788765,-30.975529,19th
-14.545934,10.556235,millimetre
17.713165,0.12402893,temperature
4.9206767,-2.340332,scenario
17.607237,7.278248,warming
-15.761474,10.303606,hears
30.67775,24.93749,complained
-9.217317,7.810109,allegedly
19.996296,-14.518349,extracting
9.082985,-4.612014,landholders
44.54815,-11.902505,discuss
-5.604588,-6.5388913,involve
-34.726196,-23.897076,decides
15.422372,4.622985,beekeepers
-10.1217985,11.534729,shop
20.446117,7.24272,greatest
-30.567616,-6.920348,pearling
-28.62184,-4.7491665,injected
25.244844,-5.301638,restaurant
0.9030559,-14.977803,Bracks
30.571722,-15.31134,backing
9.942291,7.0179925,entirely
17.368738,-14.138889,lettuce
25.327303,-34.66175,olive
5.2393603,-17.099106,ingredients
28.917614,-17.820715,communication
13.00024,18.38824,chain
-30.324211,-11.937641,communicating
12.935963,-19.23825,importers
16.935455,4.6708164,plate
18.816294,-5.803281,marked
25.695753,-6.1424117,10th
50.897987,-32.570076,kills
-8.15762,-4.7106395,boosted
-3.4557583,15.240619,Results
-20.119953,-10.152604,diazinon
42.80949,-21.038456,flystrike
26.630112,-2.8588693,claiming
27.700798,-26.94603,contained
42.05584,-33.16161,unloaded
40.312737,-59.039253,officially
15.987082,-26.736313,extended
39.88518,8.622909,outweigh
-5.6830087,10.957989,detailed
45.7899,-31.274645,attend
0.14768253,-24.024975,summit
-0.26985466,6.5858145,Summerfruit
8.361115,10.538101,priorities
18.968328,8.103813,Link
30.985691,-59.520226,Ten
11.518657,-12.823964,Marketing
-0.80741566,17.523623,scepticism
25.460857,21.480778,leap
-3.1903653,-4.1753287,Identification
-10.907244,13.11498,volunteer
22.374453,17.473272,2009
8.731758,14.740334,installed
-34.43071,-24.280033,enters
-12.217245,-3.112263,formed
29.117582,-7.128473,displays
-25.85925,-21.743433,450
7.9425454,6.9052095,eat
32.134403,23.06268,bulls
30.591105,-24.401505,sex
44.219967,1.886998,abandon
14.911801,-5.2163773,resident
33.15086,-3.945904,alternate
18.69207,-26.227562,aquifer
43.498123,-32.33483,interior
-32.39674,-7.403004,fine
26.694727,17.118965,guilty
31.887783,-9.08074,RSPCA
-29.792387,0.22467108,Dry
-29.907671,-0.3426881,knocked
-0.018325424,1.6377739,travelling
20.642206,13.20627,requests
5.0523868,8.731683,paddocks
37.95622,-4.547807,tall
-27.524443,-8.0939,woody
-34.883556,-21.084414,whatever
7.7597613,9.032996,holiday
16.664528,13.653136,backpackers
8.412997,-2.450606,From
5.2030687,7.0804615,visa
-30.46053,-3.8322654,length
-28.857697,-2.2507944,preference
-29.85728,-3.9455202,Leo
-11.066689,3.4033082,thinning
-28.971233,-10.2716,portion
-24.757896,-28.131292,crucial
18.101053,10.486408,flew
-30.29063,0.9325728,reductions
-20.43928,-14.699027,unknown
-20.723263,-3.6896648,fundamentally
20.137495,11.45103,renewed
-2.1133296,-4.964896,Washington
-29.659204,-2.4565957,united
-28.639597,2.3423464,AWS
-7.991849,1.8401918,agenda
26.57688,1.9639966,recommending
-0.42214385,10.303889,upset
-35.06214,-20.730238,House
28.97655,7.004974,bench
36.435394,9.980882,proceed
11.877486,-3.622503,Adrian
29.086227,4.7756715,conflict
-4.0522695,5.3439674,frustration
9.263257,-17.68423,bars
19.431702,-27.973972,Mauritius
10.104062,13.436142,mechanical
-13.635857,-21.23329,completely
27.372108,12.670836,crowds
21.83565,4.209462,Tassie
1.6887369,-18.855824,stalls
30.543816,1.7535844,reflect
-29.647139,-8.184275,bright
32.5783,0.48564747,Lamb
41.32459,-1.7748595,importer
6.0038977,8.62345,reputation
17.762077,-8.269145,Russia
-3.8011885,-22.70536,subject
29.447388,-5.385756,generated
22.612892,10.096451,love
-30.210222,-1.9760711,govt
-39.17016,-19.43744,rebates
0.44713733,-22.181175,budgets
26.25969,14.902755,rebate
30.110884,2.962098,motorists
28.987679,2.2526093,GST
41.197678,-15.533021,accounts
0.8252537,-8.529672,Luke
26.589293,8.849667,Transporters
-15.665865,-3.1366484,headache
-24.252398,-9.315771,Assistant
11.480717,2.5352437,Treasurer
26.290585,6.3584538,Dutton
22.531149,26.660149,simpler
28.987911,-17.260496,Mexican
42.16453,-40.621185,chase
28.346905,4.1379313,beans
24.987131,-4.682721,hats
22.819622,-11.458974,shoots
27.457312,-10.4812975,Broken
-13.308622,-16.533197,spare
0.44687966,-33.972855,celebrate
29.723232,-39.953934,Rising
-37.319904,-8.047914,Prices
-16.671455,-4.7245374,Among
37.786293,-20.328798,41
-26.505535,-9.580855,passed
-25.099405,8.122824,adds
1.2987503,-12.950787,standard
35.800816,-12.835433,uses
31.553375,10.905772,guaranteed
9.796506,18.10569,85
23.712418,-6.0970955,census
24.464703,-39.535946,highlight
-28.908585,-15.138195,Census
36.82187,-15.877511,Being
-16.129559,-31.780037,frustrated
-13.950296,-41.618847,match
-35.037636,-6.8363056,frustrating
27.061646,-32.331017,coasts
-35.25388,-8.32596,drew
47.833027,-32.590424,strict
35.026806,-3.1548207,defends
-18.636953,-4.1352077,disaster
46.01513,-35.651203,Rick
-38.93844,-4.9438944,detail
-23.325453,0.04360255,entry
25.186827,-37.397976,web
47.3568,-26.787308,prizes
36.857117,9.940485,encourages
33.95728,-8.226983,website
9.302699,-1.7866608,activities
-2.0222912,-12.397521,actions
11.054829,-27.837936,extraordinary
-7.61537,-5.8566403,suggestion
-30.77906,-6.4094863,trends
32.996346,-14.730789,Baker
-30.097137,-2.9636452,prospect
13.323096,-4.7399817,Their
-20.525862,-53.645535,cheese
-16.507715,-10.817121,hikes
22.86678,-5.030316,Future
-4.1982207,-14.174583,Costello
26.453428,-2.767378,basic
30.603264,20.626509,2013
46.741203,-15.602118,longest
33.4444,-11.322545,chaos
48.36349,-37.01818,US100
31.69209,7.139751,hitting
44.47443,21.233398,fuels
-34.86486,-6.6418433,warns
17.795666,-12.88378,inevitable
5.996381,-2.7892952,orders
27.3021,-4.7327394,Kerry
17.245409,-3.6949413,Stott
-26.551807,-3.8026912,indications
-7.9258375,-4.868321,parks
30.816874,4.191274,Tanami
20.191158,3.929581,Desert
39.384556,8.738309,digging
11.981709,-19.85309,sand
-34.456078,-5.9556155,Honeymoon
-1.0501648,-55.525414,accommodate
17.045652,-9.27088,Golden
14.921196,14.462831,Circle
16.377096,-0.7446774,Cox
34.257927,-53.46726,recognises
-32.231586,-22.393824,smarter
-19.721989,-31.533562,allocation
-35.815998,-6.0708714,drives
30.898653,0.118817925,bumper
-10.453431,-6.348152,Lisa
5.140074,19.950361,fantastic
-27.169886,-0.20067203,olives
11.131527,-48.85941,33
33.868946,-5.79595,history
-16.052635,-21.638435,Jackson
32.013824,20.122532,winning
-19.20677,-3.8126976,J
-34.669716,-8.895198,Mine
33.909454,-3.21903,trapped
-19.656584,-18.996517,miners
-0.0924395,-8.305866,Lewis
-11.480865,-8.117845,Beaconsfield
16.369831,-11.942816,Irrigation
37.699795,-4.820026,attach
-15.765862,-9.70139,Perkins
-25.243858,0.80074084,explosives
-2.3355744,7.770062,stages
42.121677,-29.90701,tunnel
-13.703438,-9.374936,stone
36.22772,-39.20606,hand
-25.075846,-2.1163554,guys
-0.28570178,-27.612381,type
17.425825,-15.67667,explosive
6.8670573,19.394827,emerged
44.486122,-5.288644,Black
10.089852,2.0730517,Right
30.643911,20.711948,equally
-33.512512,-3.3627894,starved
-16.865723,-13.549478,collapse
-10.56332,-11.706242,symposium
-7.1482067,-1.2763699,governance
35.590862,8.590273,anger
-1.3911715,0.3859706,transporter
32.292587,21.087122,Tamworth
13.146009,-11.531958,Bananas
11.45816,-26.099669,spectacular
-34.545143,-6.923009,devastation
37.295868,-54.159187,Oh
19.160034,-13.729176,starts
17.228949,-10.625639,anyway
21.308416,-0.6917264,dearer
35.903896,-12.824197,feeling
25.070625,-10.354868,hosting
16.666204,-8.346598,choices
30.59428,20.610916,PETA
-18.954514,-7.455243,reveal
31.718498,11.591786,Dubai
-27.607004,8.557755,Cross
-37.105145,-6.307431,complex
-37.122547,-5.9054513,Orica
21.398834,23.046146,cell
-16.025663,-8.064718,cultures
-12.186163,0.85555696,cells
3.305759,12.077158,experiment
15.796398,1.636353,antioxidants
7.2547774,-8.707932,concentrations
